labelId,labelName,status,websiteUrl,producer,hasSpecialization,hasCountry
485,mountain distro/prod.,unknown,nan,"[23055, 121503, 77179, 16479]",['black metal'],23
486,northern sky productions,closed,nan,"[103661, 73275, 59009]",['black metal'],1
488,soundholic co. ltd.,closed,nan,"[21633, 72850, 21625, 117781, 47069, 3540283255]",['metal'],26
489,tabu recordings,closed,nan,[31038],[],10
490,thor's hammer productions,active,https://www.facebook.com/thors-hammer-productions-574344202613545/,"[61846, 95367, 117415, 3540289029, 3540256064]",['black metal'],29
492,united guttural records,closed,http://www.unitedguttural.com/,[4248],"['brutal death metal', 'goregrind with doom metal elements']",1
494,areadeath productions,active,http://adp.areadeath.net/,"[29135, 103496, 3540427293, 90184, 69876, 3540401363, 29808, 20580, 3540410766]",['thrash metal'],65
496,"blood, fire, death",unknown,nan,"[4340, 4344]",['black metal'],1
497,burning star records,closed,nan,"[41290, 6363, 109937, 5213]",[],19
498,extremist records,closed,nan,[106026],"['death metal with grindcore', 'death metal', 'thrash metal']",1
499,heavy metal rock,active,http://www.hmrock.com.br,"[3540441601, 3540367328, 3540346408, 3540328579, 12653, 3540458758, 2535, 3540431853, 2073, 21827, 26099, 3540455677, 993]","['death metal', 'thrash metal', 'black metal', 'heavy metal']",23
500,hell is here production,active,nan,"[11730, 3540397280, 3540413158, 3540446718, 3540416529, 3540452200, 58200]",['black metal'],13
501,jusin productions,active,https://jusinproductions.bandcamp.com,"[85162, 3540279017, 8163, 81021, 99446, 18334, 3540274198, 55828]",['rock with doom metal'],47
502,the kether crown production,changed name,nan,"[3540277862, 3540269620, 102828, 3540293464, 3540286528, 108579]",['black metal'],14
504,lucifer rising records,active,nan,"[1111, 6541]",[],12
505,maggot records,closed,nan,"[14381, 20947]",['black metal'],12
507,nachtgnosis,active,http://nachtgnosis.de/,"[3540358850, 27405, 18494]","['black metal', 'death metal', 'death metal with grindcore']",5
508,nailboard records,active,http://www.nailboard.org/,"[3540254993, 7690, 77493, 40069, 62722]",[],92
509,necroharmonic productions,active,http://www.necroharmonic.com/,"[3540292739, 2285, 8256]",['death metal'],1
510,retribute records,closed,nan,"[73556, 53933, 19923]","['death metal', 'thrash metal', 'doom metal', 'sludge metal']",3
511,sepulchral productions,active,http://www.sepulchralproductions.com/,"[3540377039, 3540356170, 43734, 81106, 101968, 3540330192, 3540525350, 51532, 3540312662, 3540485126, 3540514814, 3540419740, 3540453244, 3540458660, 3540469926, 3540469986, 71518, 3540460938]",['black metal'],6
512,sullen records,closed,nan,"[3540265979, 63972]",['black metal'],1
514,a.m.f. productions,unknown,nan,"[9783, 32310, 87547]",['black metal'],50
515,altsphere production,closed,http://www.altsphere.com/,"[108171, 3540392436, 94966, 3540298152]","['sludge metal', 'doom metal', 'death metal', 'thrash metal', 'black metal']",29
516,aeternitas tenebrarum musicae fundamentum,active,http://atmf.net/,"[32420, 3540391364, 3540374320, 10327, 1089, 3540531217, 77211, 3540387493, 17053, 3540292304, 123665, 3540345630, 3540376113, 3540396284, 3540409252, 3540406074, 9284, 3540390904, 32839, 3540535264, 64383, 3540411251]",['black metal'],12
517,beverina productions,active,http://beverina.bandcamp.com/,"[38492, 120108, 3540398954, 17088]","['black metal', 'pagan metal', 'death metal', 'ambient doom metal']",36
518,black devastation records,active,http://www.blackdevastation.de,"[3540477735, 18152, 3540268776]","['black metal', 'pagan metal', 'death metal', 'thrash metal', 'heavy metal', 'doom metal']",5
519,black hate productions,closed,nan,"[126707, 22850, 3540278950, 109890]",['black metal'],5
520,crystal productions,closed,http://www.crystalprod.cz/,[107803],[],51
521,dark essence records,active,http://www.darkessencerecords.no/,"[3540441253, 3540539560, 6126, 3540411023, 3540436978, 118868, 3540322883, 32934, 47087, 8278, 3540433242, 110867, 49614, 947, 2408, 3540399127, 4840, 5956, 2563, 52016, 1274, 3540444959, 3540255737, 3540355253, 21503, 3540343133, 37408, 3540462997, 370, 3540401564, 91610, 3540517647, 3540274946, 3540482415]","['black metal', 'death metal']",10
523,doomentia records,active,http://www.doomentia.com/,"[3540400294, 3540324577, 3540315271, 3540300202, 3540304591, 3540473797, 30473, 3540284936, 3540329576, 3540289361, 3540504795, 23712, 3540263624, 3540366172, 3540375115, 3540365652, 3540297475, 3540326040, 3540494185, 3540303073]","['doom metal', 'death metal', 'thrash metal']",51
525,edge records,active,https://www.facebook.com/edgerecordshungary/,"[121655, 3540474087, 75865, 3540475081, 3540357961, 45846, 43039]",[],37
526,fear dark records,closed,nan,"[6768, 5820]",[],41
527,forever underground records,closed,nan,"[4548, 4412]",['death metal'],1
528,fudgeworthy records,active,nan,"[3540373984, 12937, 112490]","['black metal with punk', 'death metal with hardcore', 'death metal with grindcore', 'black metal']",1
530,hexenreich records,active,http://hexe.pimeduse.org/,"[3540373462, 3540292229]","['black metal', 'power metal with dark ambient influences']",92
531,ibex moon records,closed,http://www.ibexmoonrecords.com/,"[66195, 9126]",['death metal'],1
533,parasitic records,active,https://www.facebook.com/parasitic666records,"[3540384133, 3540371502, 3540294727]","['black metal', 'death metal', 'doom metal', 'sludge metal', 'stoner metal', 'drone metal']",1
534,prime cuts music,active,https://primecutsmusic.wordpress.com/,"[3540491505, 3540264168, 102249, 3540333152, 4293, 3540287416]","['black metal', 'death metal', 'death metal with grindcore']",7
535,revenge productions,active,http://www.revengeproductions.de,"[42946, 13682]","['death metal', 'death metal with grindcore']",5
536,rottrevore records,active,nan,"[3540412881, 3540351123, 3540399535, 3540324263, 48328, 3540484930, 3540339195, 3540272419, 3540471423, 3540323504, 1058, 102448, 3540387760, 3540482178, 3540366831, 3540382539, 10085]",['death metal'],53
537,tanhu records,active,http://tanhurecords.wordpress.com/,[22047],['black metal'],37
538,tortuga recordings,unknown,http://www.tortugarecordings.com/news/index.htm,"[123024, 69608]",[],1
539,unholy records,unknown,nan,[34035],['black metal'],1
540,unmatched brutality records,active,http://ubrecords.com/,"[4891, 5320, 3540455114, 68293, 3540389991, 3540451253, 3540463750, 20917]",['brutal death metal'],1
542,aaarrg records,active,nan,"[85369, 8061, 3540371898]","['thrash metal', 'speed metal']",5
543,auburn records,closed,http://www.auburnrecords.com/,"[1917, 254, 77877, 31257, 42044, 35705, 1913]","['heavy metal', 'power metal']",1
544,black attakk records,closed,https://web.archive.org/web/20071005001835/http://www.black-attakk.de/,"[35609, 19925]",['black metal'],5
545,black hole productions,active,http://www.blackholeprods.com/,"[3540542944, 3540540602, 13051, 3540365238, 4284, 3540313122, 37461, 3277, 3540360121, 79367, 3288, 3540350234, 3540504494, 3540517050, 3540326828]","['death metal', 'goregrind with doom metal elements', 'death metal with grindcore']",23
546,brutal bands,closed,nan,"[84711, 34570, 1948]",['brutal death metal'],1
547,dark symphonies,active,http://www.darksymphonies.com/,"[4881, 9484, 4596]","['gothic metal with darkwave influences', 'ambient doom metal', 'death metal', 'thrash metal', 'doom metal']",1
548,desolation production,closed,nan,"[3540296531, 94758, 3540296526]","['black metal', 'ambient doom metal']",14
549,dying art productions,closed,https://site.douban.com/dyingartprod/,"[3540383506, 3540431136, 3540449916, 3540319918, 128671, 3540459458, 3540327502, 7780, 3540332643, 3540515100, 3540368078, 47757, 3540355843, 3540348757, 92289, 47758, 68609]","['black metal', 'power metal with dark ambient influences', 'industrial metal']",65
550,eat metal records,active,http://www.eatmetalrecords.com/shop/,"[3540451185, 98076, 3540332474, 5151, 3540439983, 14945, 57487, 3540433834, 2936, 3540271205, 21334, 64663]","['heavy metal', 'thrash metal']",19
551,eerie art records,closed,http://eerieartrecords.wordpress.com/,"[3540275503, 7604, 46622, 72565]",['black metal'],12
552,encore records,closed,nan,"[9639, 3779, 5400, 17935]",['metal'],23
553,explosion records,closed,nan,[18014],"['heavy metal', 'speed metal', 'thrash metal']",26
554,folvork productions,active,http://folvorkmusic.chat.ru/,"[24487, 24499]",[],14
555,ledo takas records,active,http://ledotakas.net/,"[7101, 3540385200, 125157, 3540299865]","['black metal', 'doom metal with various influences']",43
558,new lm records,active,http://www.crotalo.it/,"[3540304906, 38065, 3540337213, 3540304892, 41828, 3540354769]","['heavy metal', 'thrash metal', 'death metal', 'heavy metal with hard rock']",12
559,nigra mors,active,nan,"[28851, 3540416822, 68449, 3540422778, 3540279064, 15110]",['black metal'],4
560,noise variations,closed,nan,"[4650, 81449]","['black metal', 'death metal']",5
561,oriana music,active,nan,[528],"['black metal', 'pagan metal', 'power metal with dark ambient influences']",74
562,othal productions,closed,nan,"[53479, 83785, 75058, 17061, 64269]","['industrial metal', 'black metal', 'pagan metal']",14
563,pervade productions,closed,http://www.pervade-productions.com/,"[11606, 14077]","['power metal', 'thrash metal']",29
565,primitive art records,active,nan,"[43441, 19283]","['death metal', 'thrash metal', 'black metal with punk', 'ambient doom metal']",15
566,progrock records,active,nan,"[19061, 97987, 22301, 16474, 100820, 3540341310, 3540261212, 17320, 73578, 11397, 3540278888, 63618, 30231, 7682]","['death metal with progressive rock influences', 'metal']",28
569,screaming ferret wreckords,closed,http://www.screamingferret.com/,"[42449, 9554, 9104]","['death metal', 'thrash metal', 'heavy metal', 'doom metal']",1
570,secret port records,active,http://www.truemetal.org/secretport,"[3540296272, 120655, 94292, 3540265940, 57531, 41598, 9173, 10935]","['power metal', 'heavy metal']",19
571,seoul records,changed name,nan,"[32825, 95670, 73914]",[],47
572,seraphic decay records,closed,nan,[38383],"['death metal', 'death metal with grindcore']",1
575,suicide apology records,active,nan,"[108941, 3540308139, 108780, 121537, 28773, 113418, 77154]","['black metal', 'death metal', 'thrash metal']",23
577,trinity production,closed,nan,[82777],[],14
579,voices of wonder,changed name,nan,[7190],['atmospheric metal'],10
580,wizard,active,http://www.wizard.bg/,[54835],['metal'],50
581,xiii bis records,closed,http://www.13bis.com/,"[681, 15481]",[],29
582,black bards entertainment,closed,http://www.black-bards.de/,"[30907, 3540281722, 4521, 27966, 110230]","['pagan metal', 'folk metal', 'viking metal']",5
583,cdn records,active,http://www.cdnrecords.com/shop/,"[39599, 3540427173, 3540355725, 3540271038, 128324, 3540465371, 3540406065, 2244, 27094, 3540507471, 3540539179, 3540424416, 3540314669, 70433, 3540447996, 3540459136, 3540333288, 3610, 3540427485, 3540410687, 28743, 3540371564, 3540511602, 3540450509, 3540276766, 3540512708, 3540438167, 3540447057, 3540307947, 36758, 3540350132, 3540513188, 3540454247, 3540378160, 3540420998, 3540514260, 3540429804, 3540454230, 3636, 3540521786, 3540443558, 3540413836, 3540445735, 3540470241, 3540400055, 3540461378, 3540312193, 3540485111, 3540482398, 3540412075, 3540512933, 3540313042, 3540521458, 3540458670, 3540439310, 3540477957, 3540346934, 3540363450, 3540314491, 3540369104, 11821, 3540260205, 3540431481, 3540483575, 3540353640, 3540396068, 3540449992, 3540533257, 3540497793, 3540530964, 3540405968, 3540373561, 3540488577, 3540456389, 3540380676, 3540378348, 3540426618, 126335, 11975, 3540550278, 3540434738, 3540435061]","['brutal death metal', 'death metal with grindcore', 'goregrind with doom metal elements']",6
584,deathmutt records,unknown,nan,[3540336035],"['death metal', 'death metal with grindcore', 'death metal with hardcore', 'black metal with punk']",38
585,det germanske folket,closed,nan,"[37808, 44758, 3540271339]","['black metal', 'folk metal', 'pagan metal', 'viking metal']",5
587,fono ltd.,active,http://www.fono.ru/,"[3540417853, 17681, 3540550494, 3540404269, 3540377346, 3540383521, 3540391039, 3540428632, 7596, 3540372595, 3540412861, 3540314023, 3540389515, 3540444785, 3540376060, 3540404445, 3540308676, 4967, 3540428061, 3540381405, 3540446026, 3540424408, 3540354899, 3540467087, 3540305299, 113149, 3540371553, 3540310356, 3540363284, 14136, 64851, 3540379087, 3540343620, 3540417288, 61062, 3540379263, 3540265414, 23335, 57086, 3540421027, 3540395500, 114337, 3540483665, 3540501116, 3540436280, 3540383157, 3540359797, 3540490340, 3540318786, 3540387769, 3540264736, 3540363340, 3540295961, 3540307099, 3540379898, 3540386287, 3540364950, 3540355211, 3540448287, 56659, 3540398122, 117757]",[],14
588,foreshadow music,closed,nan,[22615],['doom metal'],13
589,genocide productions,closed,nan,"[8680, 10724]",[],23
594,kill yourself productions,closed,http://killyourselfprod.weebly.com/,"[128714, 30863]",['black metal'],19
597,ordealis records,closed,nan,"[12250, 29637]",['black metal'],29
599,primitive reaction,active,http://www.primitivereaction.com/,"[96846, 3209, 54015, 36237, 100, 3540446368, 50647, 4264, 3540302192, 3540481982, 3540459436, 86710, 3540344835, 3540385985, 3540342066, 125873, 3540499899, 3540474443, 3540475030, 3540421633]",['black metal'],35
600,propaganda,active,http://propaganda666.com/,"[8442, 34194]",['black metal'],74
601,raven records,active,http://www.ravenrecords.net/,"[128216, 99326, 83244]",[],44
602,ritual productions,active,http://www.ritualproductions.net/,"[3540366703, 3540429668, 3540275975, 3540442328, 3540301352, 12608]",['doom metal'],3
603,rock brigade records,active,http://www.rockbrigade.com.br/,"[9678, 50500]","['death metal', 'thrash metal', 'power metal']",23
604,serenades records,closed,nan,[4652],"['doom metal', 'gothic metal']",5
605,shadow kingdom records,active,http://shadowkingdomrecords.com,"[3540436041, 24783, 113007, 3540399518, 3540466411, 3540273624, 1220, 3540358800, 3540452789, 110105, 3540269990, 3540302212, 3540441195, 3540423485, 3540392272, 3540426300, 3540280463, 3540388351, 3540272439, 3540380459, 3540278899, 494, 71604, 3540503056]","['doom metal', 'heavy metal', 'thrash metal']",1
606,steel gallery records,active,http://www.steelgallery.com,"[3540449278, 22758, 3540342304, 13195, 3540496855, 47864, 5183, 3540402568, 76060, 3540416325, 3540381417, 127160, 3540404018, 3540464665, 2280, 86657, 3540265388, 39446, 23235, 3540277414, 3540320178, 3540381420, 3540355939, 3330, 35337, 3540327444, 3540469923]","['power metal', 'progressive metal']",19
607,steelheart records,active,http://www.adrenaline.it/,"[4025, 514, 126723, 3497, 3540284023, 17414, 29777]",[],12
608,stunde des ideals produktionen,active,http://www.idealist-media.com,"[21949, 59284, 3540545379, 3540421192, 3540405832, 28527, 3540413088]","['black metal', 'folk metal']",5
609,total death records,active,http://www.total-death-records.de/,"[76009, 3540393589, 12732, 3540276351, 3540552817, 81420, 3540460468, 55336, 4793, 3540552818]",['black metal'],5
610,violent journey records,active,nan,"[27521, 96908, 3540322227, 37861, 15970, 46241, 3540379537, 3540327920, 18232, 18666, 3540346497]","['black metal with punk', 'death metal with hardcore', 'metal']",35
611,akeloo,unknown,nan,"[11375, 3540535337, 112319]",['heavy metal'],4
613,at a loss recordings,active,http://www.atalossrecordings.com/,[3597],"['sludge metal', 'doom metal']",1
614,banatian darkness,active,nan,"[58613, 58608, 3540364594, 3540362208]","['black metal', 'death metal', 'gothic metal']",54
615,black goat records,active,http://www.blackgoatrecords.bigcartel.com/,"[3540264411, 3540530367, 3540255198, 3540260423, 116884]","['black metal', 'doom metal', 'thrash metal', 'death metal']",1
620,eclectic productions,active,nan,"[3540425640, 3540472970, 3540492136, 3540315673, 3540368745, 114203, 3540306048]","['death metal', 'death metal with grindcore']",74
